internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125213.sig,613c7c72af7b4b68f309c646f2e3fc5b,613c7c72,51,DNA,0,1000,236784,True,SRR11125213,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125216.sig,0058f81f89fab7837eda79b6b0ec1a5e,0058f81f,21,DNA,0,1000,435869,True,SRR11125216,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125216.sig,f1d939f84c135c3aed810d39584faa55,f1d939f8,31,DNA,0,1000,434942,True,SRR11125216,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125216.sig,1adb4f12126cce4c55f58f7c7237575e,1adb4f12,51,DNA,0,1000,410191,True,SRR11125216,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125218.sig,53dce184ef82c1df0343960a4ee908b7,53dce184,21,DNA,0,1000,196568,True,SRR11125218,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125218.sig,f068440b136b9ba638257cc2fefc0bf1,f068440b,31,DNA,0,1000,197812,True,SRR11125218,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125218.sig,9ad8e8208040290a289d8b64a12e0514,9ad8e820,51,DNA,0,1000,193155,True,SRR11125218,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125219.sig,b044808ab158bc976750d19e5cf807f9,b044808a,21,DNA,0,1000,198378,True,SRR11125219,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125219.sig,8a340d512af5dd034be9359d4983ddee,8a340d51,31,DNA,0,1000,201617,True,SRR11125219,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125219.sig,684c501e70928f12f73c6432aa7d5611,684c501e,51,DNA,0,1000,196225,True,SRR11125219,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125221.sig,5164857e713adf32e624b99bc714bab5,5164857e,21,DNA,0,1000,334704,True,SRR11125221,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125221.sig,94dfcc90c848f2a36d14f1bc9d17551b,94dfcc90,31,DNA,0,1000,343360,True,SRR11125221,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125221.sig,95db79ac272160038b4261a7da7bd546,95db79ac,51,DNA,0,1000,333904,True,SRR11125221,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125222.sig,b8ef57e8853f43161583440d176a213f,b8ef57e8,21,DNA,0,1000,429857,True,SRR11125222,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125222.sig,9cadc9928a618ae4412c43ff4d1c1065,9cadc992,31,DNA,0,1000,434329,True,SRR11125222,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125222.sig,282923d91768b31e04d826125fcf8efa,282923d9,51,DNA,0,1000,420816,True,SRR11125222,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125224.sig,e9b9137f2252df9cb96a16d989c7dbae,e9b9137f,21,DNA,0,1000,237027,True,SRR11125224,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125224.sig,ebb825f48ffe0ee1827095ad947a0df9,ebb825f4,31,DNA,0,1000,238695,True,SRR11125224,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125224.sig,c971c22161e3ddc528c49aeddda0e997,c971c221,51,DNA,0,1000,230510,True,SRR11125224,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125225.sig,c03d3099f05b38aa42fa21ccd9cb1518,c03d3099,21,DNA,0,1000,285785,True,SRR11125225,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125225.sig,49e988880320f45429a3f936075e8532,49e98888,31,DNA,0,1000,292754,True,SRR11125225,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125225.sig,115f96a34f288ae5ef439d91d242f228,115f96a3,51,DNA,0,1000,287909,True,SRR11125225,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125229.sig,641fcc4b83474f31eabd6930709acbb1,641fcc4b,21,DNA,0,1000,617565,True,SRR11125229,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125229.sig,7451e4f880c8c1bb313da59f08b07cff,7451e4f8,31,DNA,0,1000,645978,True,SRR11125229,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125229.sig,f2a901f80e8cdc33b2f85ace37852e8f,f2a901f8,51,DNA,0,1000,643863,True,SRR11125229,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125232.sig,5d62d53fcb21aafea6282026b7a0a2d1,5d62d53f,21,DNA,0,1000,711429,True,SRR11125232,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125232.sig,afd24ec401bf1cce09a3c16bd3c238d6,afd24ec4,31,DNA,0,1000,748107,True,SRR11125232,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125232.sig,a5a3e8f6e49dd31039fe9898aedd9f99,a5a3e8f6,51,DNA,0,1000,747947,True,SRR11125232,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125233.sig,2af59c0dcadb1f6978e675dd708d3cf1,2af59c0d,21,DNA,0,1000,411251,True,SRR11125233,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125233.sig,0f40513be57a33d69bb66c27d948cd5c,0f40513b,31,DNA,0,1000,409012,True,SRR11125233,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125233.sig,2ac4a7320c500a5cfddea2e8079086a3,2ac4a732,51,DNA,0,1000,383124,True,SRR11125233,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125234.sig,f5ff1cf6b2718aff8fc2e5088695356e,f5ff1cf6,21,DNA,0,1000,289965,True,SRR11125234,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125234.sig,583c853a5814211ea60a6b453f015dea,583c853a,31,DNA,0,1000,291540,True,SRR11125234,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125234.sig,58156986d7d3e52383e7b3fa5aa24b24,58156986,51,DNA,0,1000,279889,True,SRR11125234,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125235.sig,0d84193cc5f5dafb3d6b2ea4b2a366e3,0d84193c,21,DNA,0,1000,427633,True,SRR11125235,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125235.sig,75d9778cb8c26137736940c03eb47cc7,75d9778c,31,DNA,0,1000,425371,True,SRR11125235,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125235.sig,d7979e8ecd56976b49972ac3fc47dcd4,d7979e8e,51,DNA,0,1000,395763,True,SRR11125235,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125236.sig,cff499275a86bc132564f22a4fca6a31,cff49927,21,DNA,0,1000,536076,True,SRR11125236,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125236.sig,09a40cf19908b28a625032927fb388cb,09a40cf1,31,DNA,0,1000,544214,True,SRR11125236,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125236.sig,f3e230b0cf2235925c8122bce9aa1577,f3e230b0,51,DNA,0,1000,521057,True,SRR11125236,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125237.sig,20de9858a6d5e9a2dd838c3250d840b2,20de9858,21,DNA,0,1000,445340,True,SRR11125237,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125237.sig,8c27224d1e6599d550186f24e314674d,8c27224d,31,DNA,0,1000,445672,True,SRR11125237,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125237.sig,fa0e022b1bbd27febf982ab38e905353,fa0e022b,51,DNA,0,1000,417481,True,SRR11125237,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125246.sig,718859a1b9f29d171eb8e7830c547cf3,718859a1,21,DNA,0,1000,269347,True,SRR11125246,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125246.sig,7838c95ce0b021f90eb28337f41a5c75,7838c95c,31,DNA,0,1000,272673,True,SRR11125246,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125246.sig,5822ad64c974f50bb0e780adb2350c70,5822ad64,51,DNA,0,1000,265421,True,SRR11125246,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125248.sig,ba14b1b00d87563a1144ad9fb8a1028e,ba14b1b0,21,DNA,0,1000,247950,True,SRR11125248,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125248.sig,9788564c1ee49159203a1e50012c859a,9788564c,31,DNA,0,1000,248912,True,SRR11125248,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125248.sig,a9e1433735eb74586143970829a37d5a,a9e14337,51,DNA,0,1000,235319,True,SRR11125248,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125249.sig,d687c61593d87e6f9c0b3dec58252186,d687c615,21,DNA,0,1000,189670,True,SRR11125249,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125249.sig,bfe0a16005d8aa8519c4305806195444,bfe0a160,31,DNA,0,1000,193417,True,SRR11125249,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125249.sig,910fc49df298560af7341b0e8b190b8f,910fc49d,51,DNA,0,1000,191894,True,SRR11125249,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125250.sig,15a2cfde7b81500b971f57e7febb7529,15a2cfde,21,DNA,0,1000,198667,True,SRR11125250,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125250.sig,4fc10d6864d10a640125e9e79b21353f,4fc10d68,31,DNA,0,1000,202394,True,SRR11125250,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125250.sig,6bbfaa5e8f3f73b0a70cf7dd3f87ed2f,6bbfaa5e,51,DNA,0,1000,197966,True,SRR11125250,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125251.sig,21e04b55c6a98c4cad55fa7ae1f4714c,21e04b55,21,DNA,0,1000,419782,True,SRR11125251,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125251.sig,823804178b4acd4462d0f49cb79ac037,82380417,31,DNA,0,1000,417206,True,SRR11125251,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125251.sig,1f3a65a39a374134e583d318359c4341,1f3a65a3,51,DNA,0,1000,387940,True,SRR11125251,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125256.sig,d85703ea0070b83db73cee0de106a531,d85703ea,21,DNA,0,1000,337572,True,SRR11125256,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125256.sig,4c032e3710b64dd032f248a963f85cd2,4c032e37,31,DNA,0,1000,338701,True,SRR11125256,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125256.sig,4ad78eb6d3756029b7a6c502a666fc3b,4ad78eb6,51,DNA,0,1000,323255,True,SRR11125256,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125258.sig,49364da4e4194c2bfafa196fc3eb0299,49364da4,21,DNA,0,1000,347641,True,SRR11125258,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125258.sig,25f06b4b4ec89b1fe9b01cca54a8f357,25f06b4b,31,DNA,0,1000,347417,True,SRR11125258,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125258.sig,cc52abbb69de44cade936270e057375a,cc52abbb,51,DNA,0,1000,331007,True,SRR11125258,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125259.sig,21eabc0ccae9fb86c6bd0330bb5e1239,21eabc0c,21,DNA,0,1000,339146,True,SRR11125259,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125259.sig,229d88b989df60123b3fe8fc88baa92a,229d88b9,31,DNA,0,1000,346825,True,SRR11125259,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125259.sig,c04b9ee0fa254bf49c54c2b4112c2f43,c04b9ee0,51,DNA,0,1000,337522,True,SRR11125259,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125263.sig,51bd18a96758628f77d25b3d57606970,51bd18a9,21,DNA,0,1000,413069,True,SRR11125263,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125263.sig,9f2ba42c11274ef1e65c2cf4634aea59,9f2ba42c,31,DNA,0,1000,412389,True,SRR11125263,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125263.sig,a303ceb406e8c255b514410a75829840,a303ceb4,51,DNA,0,1000,389820,True,SRR11125263,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125265.sig,978300d0140db8c4090e4775b8e522e5,978300d0,21,DNA,0,1000,253821,True,SRR11125265,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125265.sig,5e38f1c6d693e7ec960745a1043cae79,5e38f1c6,31,DNA,0,1000,258586,True,SRR11125265,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125265.sig,687fd7d081d1f3d5e65dfadf80c7d1ba,687fd7d0,51,DNA,0,1000,253746,True,SRR11125265,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125266.sig,bdaaba42140471bd890befeeef1dd7c4,bdaaba42,21,DNA,0,1000,406113,True,SRR11125266,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125266.sig,7a258034de9aac8f110f998024dfd8bb,7a258034,31,DNA,0,1000,406557,True,SRR11125266,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125266.sig,c5765e7974f484a66843e373efbf3ee2,c5765e79,51,DNA,0,1000,385645,True,SRR11125266,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125268.sig,b1f98ed0cde4500036051980b2a20276,b1f98ed0,21,DNA,0,1000,388336,True,SRR11125268,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125268.sig,36063d6926842cfc773ee5c23f752b46,36063d69,31,DNA,0,1000,390304,True,SRR11125268,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125268.sig,74b3420ff767ed8f808806f6c8aca814,74b3420f,51,DNA,0,1000,371215,True,SRR11125268,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125273.sig,4dbd811bf90da9e7b6ad4c7106852554,4dbd811b,21,DNA,0,1000,294627,True,SRR11125273,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125273.sig,2deaa66db60d431a5cedb297d41e941b,2deaa66d,31,DNA,0,1000,298480,True,SRR11125273,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125273.sig,ba02d3fb018300f68a43f8b81035b8d9,ba02d3fb,51,DNA,0,1000,287857,True,SRR11125273,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125277.sig,c212019d786db1093ec745c2296c00ed,c212019d,21,DNA,0,1000,416177,True,SRR11125277,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125277.sig,d4b60739583d81ab0e958acb9c86fc1f,d4b60739,31,DNA,0,1000,418189,True,SRR11125277,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125277.sig,81e2785edc1996dcfff976c5377457b7,81e2785e,51,DNA,0,1000,394994,True,SRR11125277,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125278.sig,cdbbbd6be4338c9617e04b52c2fcbf0b,cdbbbd6b,21,DNA,0,1000,414436,True,SRR11125278,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125278.sig,f760fb84adc072c3f9a52d8500cb7e35,f760fb84,31,DNA,0,1000,416762,True,SRR11125278,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125278.sig,b5961d1e4a77f75793ba96116dfcd03e,b5961d1e,51,DNA,0,1000,393732,True,SRR11125278,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125281.sig,99e03536c7d60d674c27a2b4b960d051,99e03536,21,DNA,0,1000,411843,True,SRR11125281,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125281.sig,ecd59b2bf928413759d5b008da5131f7,ecd59b2b,31,DNA,0,1000,412376,True,SRR11125281,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125281.sig,373d44cb9b6986ac121d695c686bab20,373d44cb,51,DNA,0,1000,384776,True,SRR11125281,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125283.sig,fbd4182a3ca262a70c0f087d19dae4af,fbd4182a,21,DNA,0,1000,418426,True,SRR11125283,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125283.sig,e1041f60edbfde2f79ea26cce748f80b,e1041f60,31,DNA,0,1000,422793,True,SRR11125283,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125283.sig,8bbfc05b5ea9f404362f159622260aa8,8bbfc05b,51,DNA,0,1000,404457,True,SRR11125283,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125284.sig,565e5daee5dd724e45a9031c9e2615e7,565e5dae,21,DNA,0,1000,441031,True,SRR11125284,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125284.sig,a7928e40d3ec5212bf714769764812da,a7928e40,31,DNA,0,1000,445372,True,SRR11125284,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125284.sig,50238c12987b9b4f52a7853fe0796b07,50238c12,51,DNA,0,1000,421082,True,SRR11125284,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125285.sig,bdeee8a27b9cdacfb317251820f347a7,bdeee8a2,21,DNA,0,1000,415631,True,SRR11125285,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125285.sig,d785420c4aeae5ce04c144ac3d494743,d785420c,31,DNA,0,1000,415917,True,SRR11125285,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125285.sig,8c9997ecaa2dd9fdd1ef7d43a5496a77,8c9997ec,51,DNA,0,1000,389590,True,SRR11125285,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125287.sig,0945c89fe29a1224348ffb03dbaf41c0,0945c89f,21,DNA,0,1000,307939,True,SRR11125287,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125287.sig,feda5ea7ee6105d2be97620c9601f9cd,feda5ea7,31,DNA,0,1000,310174,True,SRR11125287,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125287.sig,17a0853a291e50638191e86b99e8754d,17a0853a,51,DNA,0,1000,297536,True,SRR11125287,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125288.sig,ecb993ffbaebc110b1400cb25fb5fabe,ecb993ff,21,DNA,0,1000,335111,True,SRR11125288,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125288.sig,5c7245318c8d2a5b3926c30e3abfb3fb,5c724531,31,DNA,0,1000,332688,True,SRR11125288,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125288.sig,af4922f92a3a024799dc379295a60559,af4922f9,51,DNA,0,1000,311855,True,SRR11125288,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125289.sig,189f42fbca830baf8406fdf22f605086,189f42fb,21,DNA,0,1000,511241,True,SRR11125289,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125289.sig,1bd50cfd6c11c46ce59c6b3a2a937b4d,1bd50cfd,31,DNA,0,1000,504849,True,SRR11125289,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125289.sig,5f9da09bc7a616f8088d4187eeac3956,5f9da09b,51,DNA,0,1000,463202,True,SRR11125289,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125290.sig,c2799c1fd9486d575e4790e8e7273ddb,c2799c1f,21,DNA,0,1000,399750,True,SRR11125290,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125290.sig,a43a2eb894915f72d2485162786efe11,a43a2eb8,31,DNA,0,1000,400909,True,SRR11125290,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125290.sig,39c19415602a0b0afd588311b9149e6e,39c19415,51,DNA,0,1000,376134,True,SRR11125290,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125292.sig,a80dd2a378986ef0ff49cdd7b4d4a016,a80dd2a3,21,DNA,0,1000,307627,True,SRR11125292,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125292.sig,f2987c0b206050a01bb226da64f58952,f2987c0b,31,DNA,0,1000,307343,True,SRR11125292,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125292.sig,5bac5eee6b852cd2a299c80bcbd6a587,5bac5eee,51,DNA,0,1000,289786,True,SRR11125292,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125293.sig,7c48ac83b45caebb576882c5882e4e57,7c48ac83,21,DNA,0,1000,440880,True,SRR11125293,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125293.sig,e3ef93993d3678af370c8b4949181108,e3ef9399,31,DNA,0,1000,441506,True,SRR11125293,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125293.sig,187a26176e1b26237e8c47cb377e4f67,187a2617,51,DNA,0,1000,416010,True,SRR11125293,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125294.sig,821197c70af452dfb4924d0bc933667f,821197c7,21,DNA,0,1000,439609,True,SRR11125294,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125294.sig,210490d62a54cd99b6ee8b0808d6db75,210490d6,31,DNA,0,1000,443906,True,SRR11125294,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125294.sig,f5c9972d12d48bc9f15450fadd2ad880,f5c9972d,51,DNA,0,1000,420092,True,SRR11125294,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125296.sig,d96ddebb80ba22f5f3d0d5be697529a0,d96ddebb,21,DNA,0,1000,418171,True,SRR11125296,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125296.sig,df52085faf5e2989a06c737a1a3eae9f,df52085f,31,DNA,0,1000,420528,True,SRR11125296,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125296.sig,4b9a9d70585a74c9e5d380f8638f3211,4b9a9d70,51,DNA,0,1000,397963,True,SRR11125296,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125297.sig,7060a9a17f50068306cd00b791841d2a,7060a9a1,21,DNA,0,1000,448691,True,SRR11125297,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125297.sig,48d11182d46133c4301770fa5ee69924,48d11182,31,DNA,0,1000,450645,True,SRR11125297,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125297.sig,1ff9499d01375be362b529dbb8ac17f6,1ff9499d,51,DNA,0,1000,426486,True,SRR11125297,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125303.sig,c91d2e0c2bf588a24ec7e3728f95bd26,c91d2e0c,21,DNA,0,1000,501984,True,SRR11125303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125303.sig,16d83361d7060cf15ce3a0f791c88f7f,16d83361,31,DNA,0,1000,504472,True,SRR11125303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125303.sig,dd27b4dfa3fc0ddb5fbcec70f593509b,dd27b4df,51,DNA,0,1000,476657,True,SRR11125303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125309.sig,170d2bd921ac82604cd69c7047ce26c6,170d2bd9,21,DNA,0,1000,370295,True,SRR11125309,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125309.sig,a0e65f40bcc92074c4ea345f65028e7b,a0e65f40,31,DNA,0,1000,369288,True,SRR11125309,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125309.sig,230824e7156c61406a971aa3c17ae227,230824e7,51,DNA,0,1000,347719,True,SRR11125309,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125310.sig,f0c3b1cb28790be317aa31a56102e458,f0c3b1cb,21,DNA,0,1000,430156,True,SRR11125310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125310.sig,055f67c404cc526ce010e5fe75d69692,055f67c4,31,DNA,0,1000,437205,True,SRR11125310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125310.sig,ace166ead956cfc067a7acb65a5b8a6f,ace166ea,51,DNA,0,1000,421517,True,SRR11125310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125311.sig,51e00dd2a957b5b4fb5cb88786761190,51e00dd2,21,DNA,0,1000,384335,True,SRR11125311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125311.sig,d9e5b067631643fb2538697657f17287,d9e5b067,31,DNA,0,1000,389289,True,SRR11125311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125311.sig,2a104c0dd0b0228a844a760934967486,2a104c0d,51,DNA,0,1000,373792,True,SRR11125311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125315.sig,71e7eb29504fae93bb342980833ef388,71e7eb29,21,DNA,0,1000,256149,True,SRR11125315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125315.sig,402656645704692b1e46af5c40a55e92,40265664,31,DNA,0,1000,258228,True,SRR11125315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125315.sig,d57cde1a364741c0ed62c32d92b313e8,d57cde1a,51,DNA,0,1000,248932,True,SRR11125315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125317.sig,40fab51849cddd210614e0887a8e2e94,40fab518,21,DNA,0,1000,344266,True,SRR11125317,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125317.sig,ab934f3b6c05517fa20c203357d5637f,ab934f3b,31,DNA,0,1000,346880,True,SRR11125317,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125317.sig,d9944ef974a83f538c3cc755b27734f9,d9944ef9,51,DNA,0,1000,329441,True,SRR11125317,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125318.sig,ae729f59fad3e60de7b0571ac3d1519c,ae729f59,21,DNA,0,1000,293976,True,SRR11125318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125318.sig,62535769812c38c72271a146cc0afa16,62535769,31,DNA,0,1000,297597,True,SRR11125318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125318.sig,8998f4e0e5a7a101adf1da0955d740d6,8998f4e0,51,DNA,0,1000,285984,True,SRR11125318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125321.sig,4267f3ef8f7ad8b9e8c11ffb2ecc3f1b,4267f3ef,21,DNA,0,1000,552028,True,SRR11125321,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125321.sig,2f3c7a18fc2d5ffce979b736f241f6b3,2f3c7a18,31,DNA,0,1000,559758,True,SRR11125321,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125321.sig,1da6905716779f3bc655e81f71694a02,1da69057,51,DNA,0,1000,531614,True,SRR11125321,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125322.sig,3447cf1f79e247fcb7a0e97371fa1ab2,3447cf1f,21,DNA,0,1000,331058,True,SRR11125322,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125322.sig,85d18248d30e457d00dba552756abbd8,85d18248,31,DNA,0,1000,337941,True,SRR11125322,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125322.sig,b5905c2a916fba35b1ed4e4b29065979,b5905c2a,51,DNA,0,1000,328045,True,SRR11125322,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125324.sig,1a67a81da9af3c237ceffeab537fb240,1a67a81d,21,DNA,0,1000,405117,True,SRR11125324,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11125324.sig,30c40409ef289055c3cb86fccda26d36,30c40409,31,DNA,0,1000,406209,True,SRR11125324,-
